transformed_input_for_classification,sarcasm
"Speaker SHELDON: Of course not. I'm a theoretical physicist.
A career I chose in no small part because it's indoors, but if I'm able to detect slow-moving magnetic monopoles there, I will be the scientis to confirm string theory. 
Speaker SHELDON: People will write books about me. 
Speaker SHELDON: Third-graders will create macaroni-art dioramas depicting scenes from my life. 
Speaker LEONARD: Sure, maybe a tableau of me trying to pummel you to death.",True
"Speaker JOEY: The wheel or pick a Google card. 
Speaker CHANDLER: Let me think! Let me think! Oh, I don't care.",True
"Speaker HOWARD: Would you have opened the door if you knew it was me? 
Speaker PENNY: Not since I found out the teddy bear you gave me had a webcam in it. 
Speaker HOWARD: I just have a question. Does Bernadette ever talk about me?",False
"Speaker CHANDLER: Are you kidding me? Joey Joey Joey Joey! 
Speaker CHANDLER: Did I wake you?",True
"Speaker RACHEL: All right, I'm outta here! 
Speaker MONICA: I'm kidding! I'm kidding! 
Speaker RACHEL: So were done then! 
Speaker PERSON: Almost! But first, we gotta start.",True
"Speaker JOEY: Oh, unbelievable! We had the best time! 
Speaker PHOEBE: Yay!! Oh so, you're not, you're not mad at us anymore? 
Speaker JOEY: No! 
Speaker JOEY: No!",False
"Speaker CHANDLER: The most unbelievable thing has happened. Underdog has gotten away. 
Speaker CHANDLER: No, no the actual cartoon character .. Of course the baloon.",True
"Speaker JOEY: No! He blew us off! 
Speaker ROSS: What?! 
Speaker JOEY: I know! 
Speaker ROSS: I can't believe it.  Can I tell you something? I'm a little mad at him now.",False
"Speaker SCOTT: Alright! Definitely! 
Speaker MEMBER-GIRL: Sarcasm? At a sarcasmoholics meeting?",True
"Speaker SHELDON: Hello. 
Speaker SHELDON: Uh, four glasses of water, please. 
Speaker SHELDON: Anything for you guys? 
Speaker LEONARD: Can I use your phone? 
Our car got stolen. 
Speaker PERSON: Why don't you ask Scotty to beam you up?",True
"Speaker ROSS: No you do,y'know what, you're not gonna suck me into this. 
Speaker RACHEL: Oh sure I am, because you always have to be right. 
Speaker ROSS: I do not always have to be,okay, okay.",False
"Speaker PERSON: It was dreadful. I felt terrible about how I acted when you said those wonderful things. 
Speaker ROSS: No, no, that-that, that's all right. Umm, I'm just glad you called. 
Speaker PERSON: Ross umm, there's something that I've got to tell you, there's-there's someone else.",False
"Speaker LEONARD: Okay. On the count of three, I'll shoot the fire extinguisher and get him airborne. 
Speaker LEONARD: Howard, you wave the blanket and guide him towards the exit. 
Speaker LEONARD: Raj, you hold open the curtain so he can fly out. 
Speaker HOWARD: Are you sure a dummy like me can handle something as complicated as a blanket?",True
"Speaker PENNY: Hi. I'm Penny. This is my friend, Sheldon. 
Speaker SHELDON: We're not friends at the moment. Depends on how this goes. 
Speaker PENNY: Right, right. Anyway, Sheldon here is a huge fan of yours, and he was supposed to meet you the other day at the comic book store, but he kind of ended up in jail. 
Speaker PERSON: I see. And you thought you'd just come over to my house uninvited? 
Speaker SHELDON: You said we were invited. 
Speaker PENNY: Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.",False
"Speaker RACHEL: It's one more thing in my life that's suddenly completely different. This is hard. 
Speaker ROSS: Yeah I know. 
Speaker ROSS: On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",False
"Speaker LEONARD: Howard, what did you do? 
Speaker HOWARD: They're called tattoo sleeves. Look. 
Speaker HOWARD: I got them online. Raj got a set, too. 
Speaker HOWARD: Fantastic, right? 
Speaker HOWARD: Put them on, have hot sex with some freaky girl with her business pierced, take them off, and I can still be buried in a Jewish cemetery. 
Speaker SHELDON: You know, I've always wanted to go to a Goth nightclub.",True
"Speaker RACHEL: Oh, great. Although I did sit down where there wasn't a chair. 
Speaker MONICA: By the way, Ross dropped by a box of your stuff. 
Speaker RACHEL: Oh, well, I guess I had that one coming. 
Speaker RACHEL: I'm just gonna throw it out, it's probably just a bunch of shampoo and...",False
"Speaker PERSON: This will be your phone. 
Speaker JOEY: That's great. But uh, I'm not really expecting a lot of calls. 
Speaker PERSON: No you answer it and take pledges. 
Speaker JOEY: But I'm the host!",False
"Speaker ROSS: After the party I saw Rachel kissing that jerk from her office out on your balcony. 
Speaker CHANDLER: Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will"".",True
"Speaker CHANDLER: I'll tell you what. When we're 40, if neither one of us are married, what do you say you and I get together and have one? 
Speaker MONICA: Why won't I be married when I'm 40? 
Speaker CHANDLER: Oh, no, no. I just meant hypothetically.",False
"Speaker RACHEL: I don't like sitting up here! I'm just gonna over 
Speaker PHOEBE: No Rachel! They got here first! Why is Ross doing that? 
Speaker ROSS: DANGER",False
"Speaker PERSON: Wow, this place is awesome. 
Speaker PERSON: Where do they keep the Archies? 
Speaker SHELDON: In the bedrooms of ten-year- old girls, where they belong.",True
"Speaker RACHEL: I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows.... And Monica knows… 
Speaker ROSS: Wha, heh, how could you know, I don't even know! 
Speaker MONICA: Carol called me to thank me for the lasagna, I asked, she told me.",False
"Speaker ROSS: So uh, does it do anything uh special? 
Speaker CHANDLER: Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia.",True
"Speaker LEONARD: Because it's not a costume, it's a flight suit. 
Speaker PENNY: Ok, alright, moving on. 
Speaker PENNY: Oh, wow. A paisley shirt. 
Speaker LEONARD: It goes with my corduroy suit. 
Speaker PENNY: If you mean it should end up in the same place, then I agree. 
Speaker PENNY: Is this your only tie? 
Speaker LEONARD: Technically, yes. But, if you'll notice... It's reversible!",False
"Speaker CHANDLER: Okay thatÕs like the least fun game ever. 
Speaker RACHEL: Well I am really sick of your smoking. So I brought something that is going to help you quit. 
Speaker CHANDLER: Nope, that patch is no good.",True
"Speaker SHELDON: Oh, oh, oh. 
Speaker SHELDON: Was he the one who made you eat your arm hair? 
Speaker LEONARD: No, but, actually, that was this guy's sister. 
Speaker PENNY: All right, well, what do you think he wants? 
Speaker LEONARD: I don't know. 
Speaker SHELDON: You know, the holidays are just around the corner. 
Speaker SHELDON: Maybe he wants to see if he can lodge the other testicle up there. 
Speaker LEONARD: I told you. That was a different guy. 
Speaker PENNY: Hmm. That's too bad. We could have spent New Year's Eve waiting for the ball to drop.",True
"Speaker CHANDLER: Oh, I'll go out and get you some. 
Speaker MONICA: Really?! 
Speaker CHANDLER: Nope! Because I'm not your boyfriend. Hey Pheebs, how did it go? 
Speaker PHOEBE: Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",False
"Speaker HOWARD: You are now the only woman in my life who I'll see naked in the bathroom. 
Speaker BERNADETTE: I know this wasn't easy.
You doing okay? 
Speaker HOWARD: Oh, I'm fine.
It's just her I'm worried about. 
Speaker BERNADETTE: Aw, she'll be okay.
She's a grown woman. 
Speaker HOWARD: I know. 
It's just ever since my dad left, I've felt responsible for her. 
Speaker BERNADETTE: That's a lot for a kid to deal with. 
Speaker HOWARD: She was just so sad all the time. Yeah, I was the only person who could cheer her up. Well, me and Ben and Jerry.",False
"Speaker PENNY: What exactly do you think goes on here? 
Speaker SHELDON: Well...
conversations that you wouldn't be comfortable having in front of the opposite sex. 
Speaker SHELDON: You know, who has the best cervix. 
Speaker SHELDON: Which sanitary napkin is all the rage right now. 
Speaker SHELDON: Men's buttocks, and how you want to pat and squeeze them. 
Speaker BERNADETTE: We were talking about Penny's job. 
Speaker SHELDON: And how difficult it is to do when she's bloated, cranky and crampy?",False
"Speaker HOWARD: Thank you. 
Speaker HOWARD: So, shall we get started? 
Speaker PERSON: Sure.
But can I ask you a question first? 
Speaker HOWARD: Do you want to play Cylon and colonist? 
Speaker PERSON: I want to know why you're playing make-believe with me when you could be out with a real woman tonight. 
Speaker HOWARD: You mean, Bernadette? 
Speaker PERSON: No, I mean Princess Leia. Of course I mean Bernadette. She's a wonderful girl and she really likes you.",True
"Speaker SHELDON: Hi. Hello. 
Speaker SHELDON: Oh, and a special hello to Leonard, who needs to be mentioned by name. 
Speaker LEONARD: Subtle. 
Speaker SHELDON: But you got it, right? 
Speaker HOWARD: Hey, guys. 
Speaker PENNY: Hey. Hi. Hello. 
Speaker HOWARD: I just want everyone to know, uh, tonight's not a sad occasion. 
Speaker BERNADETTE: Yeah, we just want to have the kind of dinner that we've all had here so many times before.",False
"Speaker LEONARD: Here we go. Pad thai, no peanuts. 
Speaker HOWARD: But does it have peanut oil? 
Speaker LEONARD: I'm not sure. Everyone keep an eye on Howard in case he starts to swell up. 
Speaker SHELDON: Since it's not bee season, you can have my epinephrine.",False
"Speaker RACHEL: Pheebs, that's great! 
Speaker PHOEBE: Oh, yay! 
Speaker RACHEL: But y'know umm, Rachel doesn't rhyme with draddle. 
Speaker PHOEBE: I know but it's so hard! Nothing rhymes with your stupid name!",False
"Speaker BERNADETTE: He can't go to space. 
Speaker BERNADETTE: He's like a baby bird. 
Speaker BERNADETTE: Do you know he once got an asthma attack from reading an old library book? 
Speaker AMY: You're kidding. 
Speaker PENNY: No, I was there that day. 
Speaker PENNY: Sheldon threw his back out handing him that book. 
Speaker BERNADETTE: I don't know what I'm going to do. I don't want to break up over this.",False
"Speaker RACHEL: You can't go away this weekend, its Emma's birthday, we are having a party. 
Speaker MONICA: Well can't you just have the party when we get back? 
Speaker RACHEL: No, it won't be her real birthday. 
Speaker CHANDLER: Gee, if only she were one and had no idea what a birthday was.",True
"Speaker ROSS: Hi Ben, and uh .. 
Speaker JOEY: I said ""a little bit"" Ross. 
Speaker CHANDLER: Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",True
"Speaker JOEY: Oh no no, that's the beauty of it, it goes with everything. You put this on, you are good to go! 
Speaker CHANDLER: Hell I have never been good to go, so, what the hell why not try some jewellery huh? 
Speaker JOEY: Oh man! You are so wearing that bracelet! 
Speaker CHANDLER: I so am 
Speaker JOEY: You have any idea what this will do to your sex life? 
Speaker CHANDLER: Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track.",True
"Speaker HOWARD: So my friend Leonard is gonna take you home. 
Speaker PERSON: Okay. Let's go, friend Leonard. 
Speaker HOWARD: I'll call ya. 
Speaker PERSON: So are you a scientist like Howard? 
Speaker LEONARD: No one's a scientist like Howard. 
Speaker HOWARD: My mother is so gonna love her. 
Speaker SHELDON: How nice. Maybe they can carpool when they visit you in federal prison.",True
"Speaker PERSON: Hi Joey. 
Speaker JOEY: Hey! How you doin'? 
Speaker PERSON: He has the most amazing Porsche under there! 
Speaker JOEY: I'd love to show ya, but I just tucked her in.",False
"Speaker SHELDON: or Leonard's gym membership. 
Speaker RAJ: We're not kicking him out. 
Stuart and I have become good friends. 
Speaker SHELDON: Okay, one vote for, one vote against.
Leonard, you're the tiebreaker. 
Speaker LEONARD: I don't have a problem with Stuart.
Besides, he gives us a 20% discount at his comic book store. 
Speaker SHELDON: Well, I don't sell my friendship that cheaply. 
Speaker PERSON: I can go 30. 
Speaker SHELDON: Welcome aboard, old chum. 
Speaker RAJ: Okay, the NASA Web site says Howard's final descent has begun.",False
"Speaker PENNY: I don't think I've eaten that much in my entire life. 
Speaker HOWARD: It's why my people wandered the desert for 40 years. Took that long to walk it off.",True
"Speaker RAJ: Oh, there it is: now that you don't have a girlfriend, you want to hang out with me again. 
Speaker LEONARD: I never stopped hanging out with you. Oh, please, we all know I'm the friend you call when you have no other options. If we were the Justice League, I'd be Aquaman. 
Speaker HOWARD: I wish you were Aquaman. Then I could send you to scoop my mom out of the old lady tank. 
Speaker SHELDON: Excuse me, I'm thirsty, so I'm going to go to the refrigerator and get myself a refreshing beverage.",False
"Speaker PERSON: [Laughs] 
Speaker CHANDLER: Wow you look just like your son, Mrs. Tribbiani",True
"Speaker SHELDON: but it was between you and the Museum of Natural History, and frankly, you don't have dinosaurs. 
Speaker SHELDON: I'll miss you, too. Bye-bye. 
Speaker SHELDON: Okay, I know you're texting about me and I'd really like you to stop. 
Speaker RAJ: Oh, dear, I am rightly and truly screwed. 
Speaker LEONARD: Hey, I thought you were finding new friends. 
Speaker RAJ: I've got some feelers out. In the meantime, listen to this.",False
"Speaker ROSS: It's from France .. In Europe .. Western Europe. Y'know umm, a few years ago I actually was backpacking across Western Europe. 
Speaker PERSON: Really? 
Speaker ROSS: Uh-hmm,Wait! It gets better. Um, yeah I was in Barcelona. 
Speaker PERSON: I studied for a year in Barcelona.",False
"Speaker RACHEL: Yes! And he said really mean things that were only partly true. 
Speaker JOEY: I'm gonna go down there and teach that guy a lesson. 
Speaker MONICA: Joey, please don't do that. I think it's best that we just forget about it. 
Speaker RACHEL: That's easy for you to say, you weren't almost just killed.",True
"Speaker SHELDON: And not the good Amazon with one-day shipping.
The awful one with birds and snakes. 
Speaker AMY: You hate the sound of all those keys on his key chain. 
Speaker SHELDON: Four keys!
Who does he think he is, a warden? 
Speaker AMY: See? Maybe you'll love living alone. 
Speaker SHELDON: I don't know. Perhaps. 
Speaker AMY: And if it turns out you don't... 
Speaker SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!",True
"Speaker BERNADETTE: So, I put stickers on everything we're gonna sell.
We just need help taking it all out to the driveway. 
Speaker AMY: Can I be in charge of pricing?
I've been going to garage sales my whole life. 
Speaker AMY: Can you believe I got these pantyhose for a nickel? 
Speaker HOWARD: All right, Amy's in charge of pricing and being 75.",True
"Speaker DOROTHY: Oh I am so nervous. Have you ever given an eulogy? 
Speaker ROSE: You mean at a funeral? 
Speaker DOROTHY: No Rose, at a pie eating contest.",True
"Speaker DOROTHY: Honey you alright? 
Speaker ROSE: I'll be fine 
Speaker BLANCHE: Is this about Arnie? 
Speaker DOROTHY: No Blanche she is upset because they keep changing the taste of coke.",True
"Speaker PERSON1: Really?! Well, it's just like everyone else's apartment. It's got rooms, walls, and ceilings. 
Speaker PERSON2: Well, I just wanted to see where you lived. Now, give me the tour. 
Speaker MONICA: Oh my God! Oh my God! 
Speaker PERSON1: Ah well, this is the living room.",False
"Speaker RACHEL: I just saw Danny getting on the subway with a girl and he had his arm around her. 
Speaker MONICA: Oh, honey, I'm sorry. 
Speaker RACHEL: Well, you should be, this is all your fault! You meddled in our relationship!! 
Speaker MONICA: You had no relationship!!",False
"Speaker PHOEBE: I know, they're gonna be 
Speaker RACHEL: Ohh ..   I mean two best friends falling in love, how often does that happen? 
Speaker PHOEBE: Not 
Speaker RACHEL: No! I'm so happy for them!",False
"Speaker SHELDON: For starters, they shed and bite. 
Speaker LEONARD: Hey, here's a thought.
Why don't we put up the rest of the money that Stuart needs? 
Speaker RAJ: So, we'd be, like, owners of a comic book store? 
Speaker LEONARD: It's kind of a dream come true. 
Speaker HOWARD: That does sound fun. 
Speaker RAJ: Ooh, maybe we could come up with a business plan to compete with this place. 
Speaker SHELDON: I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts.",False
"Speaker PHOEBE: You know what I just realized? Joker is poker with a J. Coincidence? 
Speaker CHANDLER: Hey, that's Joincidence with a C",True
"Speaker ROSS: I mean, you two are-are my… I mean, I'm lucky to have just one good 
Speaker CHANDLER: Thanks man. 
Speaker JOEY: I gotta go check something over here. 
Speaker CHANDLER: What a baby.",False
"Speaker ROSS: Yeah, I know, it's my birthday. We all should be here. 
Speaker CHANDLER: So, let's go. 
Speaker ROSS: Well maybe, you know, maybe we should stay for one song. 
Speaker CHANDLER: Yeah, I mean, it would be rude to them for us to leave now.",True
"Speaker PHOEBE: Okay, here's what we're gonna do. Okay, I'm gonna break into this mini-van and put it in neutral. You guys push it forward so Ross can drive out of his spot. 
Speaker PHOEBE: Okay?",False
"Speaker PERSON: Uh, listen, Penny, before you start, I just want to apologize for being so rude the other day in my office. 
Speaker PENNY: No, no. No need to apologize. 
Speaker RAJ: Excuse me, can I say something? 
Speaker RAJ: I just love both you guys, and I want you to get along. 
Speaker RAJ: And when I say love"" I meant as a friend.
And, uh, way too soon, right? 
Speaker PENNY: Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. It was,",False
"Speaker CHANDLER: You know what I knew something like this is gonna happen 
Speaker MONICA: What are you doing? Chandler, you can't just go back a phase 
Speaker CHANDLER: Yes you can. You're thinking about time, you can't go back in time.",False
"Speaker CHANDLER: Okay. 
Speaker JOEY: Listen uh, could you put Kathy on, I wanna apologize. 
Speaker CHANDLER: Oh yeah man.  Joey. 
Speaker PERSON: Hey.",False
"Speaker RACHEL: Oh! 
Speaker MONICA: Oh God 
Speaker PHOEBE: Now you know how you really feel about it. 
Speaker RACHEL: Oh-oh, that's a risky little game!",False
"Speaker CHANDLER: Mmm 
Speaker ROSS: Mmm 
Speaker CHANDLER: This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",True
"Speaker JOEY: Are you referring to my man's bag? At first it I thought it just look good. But its practical too, check it out! Its got compartments for all your stuff. Your wallet, your key, your addressbook. 
Speaker ROSS: Your makeup?",True
"Speaker PERSON: Sophia was discharged, is she here? 
Speaker DOROTHY: No, I haven't taken her out of the trunk of the car yet.",True
"Speaker PERSON: Leonard. Come, join us. 
Speaker LEONARD: Hey, Dave.
And Penny, what a surprise. 
Speaker PENNY: Dave was just showing me around the university. This place is unbelievable! 
Speaker LEONARD: I know, I've been offering to show you around for a year and a half. You always said you had yoga. 
Speaker LEONARD: - Maybe I heard you wrong. A lot of words sound like ""yoga.""",True
"Speaker RACHEL: Uh-huh. 
Speaker PHOEBE: That sounds great! 
Speaker JOEY: Hey! 
Speaker MONICA: Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",False
"Speaker PERSON: Thank you for driving me back to my hotel. 
Speaker PENNY: Oh,it's not a problem. 
Speaker PERSON: I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.",False
"Speaker RACHEL: Ohh! It's so nice to meet you.  Hello. Hello. 
Speaker PERSON: Well, Joshua, that 500 was for groceries. 
Speaker RACHEL: What? 
Speaker RACHEL: This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",False
"Speaker SHELDON: and a super executive ant farm with glow-in-the-dark sand? 
Speaker HOWARD: - What if he buys his own desk? 
Speaker RAJ: Yeah, what if I buy my own desk? 
Speaker SHELDON: - That's ridiculous. 
Speaker RAJ: - Why? 
Speaker SHELDON: Because… 
Speaker RAJ: Yes? 
Speaker SHELDON: It's my office. 
Speaker SHELDON: All right, all right. He can buy his own desk.",False
"Speaker JOEY: Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out! 
Speaker JOEY: I talk to you and nothin'.",False
"Speaker ROSS: Hi. 
Speaker RACHEL: What's the matter with you? 
Speaker CHANDLER: Mean guys at the coffee house took my hat 
Speaker JOEY: You kidding 
Speaker ROSS: It was ridiculous, these guys were bullies, actual bullies. We are grown ups, this kind of stuff isn't supposed to happen anymore. 
Speaker CHANDLER: Oh, wait a minute, I have no one.",True
"Speaker PHOEBE: Hey you guys, guess what? 
Speaker CHANDLER: The British are coming?",True
"Speaker ROSS: Anyway, if you don't feel like being alone tonight, Joey and Chandler are coming over to help put together my new furniture. 
Speaker CHANDLER: Yes and we are ""very"" excited about it.",True
"Speaker ROSS: No, come on don't start. Ouch! 
Speaker PERSON: What? 
Speaker ROSS: Stupid balls are in the way. 
Speaker ROSS: Oh well. It probably would've been the most constructive solution.",False
"Speaker LEONARD: But if someday you decide you want to get married, you have to propose to me. 
Speaker PENNY: Really? 
Speaker LEONARD: Yes. It's all on you. 
Speaker LEONARD: But I got to tell you, when the time comes, I want the whole nine yards. 
Speaker LEONARD: I want you down on one knee, flowers.
I want to be swept off my feet. 
Speaker PENNY: Yeah, you got it. 
Speaker LEONARD: And I'm cool with surprises. But nothing on a Jumbotron. I don't want to cry on a big screen like that.",False
"Speaker PHOEBE: Okay, well Ross, what is this really about? 
Speaker ROSS: Look, this is my home and I want to be able to come and go whenever I want! 
Speaker PHOEBE: Okay, I will find someplace else to do the rest of my appointments. I just don't know what the big deal is! 
Speaker ROSS: The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",False
"Speaker JOEY: Oh my! 
Speaker RACHEL: They're male nurses. 
Speaker JOEY: Not in my head. 
Speaker RACHEL: Anyway, they want to take us out Saturday night! What do you say?",False
"Speaker ROSS: So Rachel called, wants to see me. Going over in a minute. 
Speaker JOEY: Wow, what do you think she wants? 
Speaker ROSS: Well, maybe the crazy fog has lifted and she realizes that life without me a sucks. 
Speaker CHANDLER: Its possible, you are very lovable. 
Speaker CHANDLER: I'd miss you if I broke up with you. Just trying to be supportive.",False
"Speaker AMY: It's nice they're getting exercise. 
Speaker SHELDON: Although now that I think about it, Leonard would never go swimming in public without his swim shirt. 
Speaker AMY: I'm sure he brought it. 
Speaker SHELDON: No, but last year, at Magic Mountain, he got such a bad sunburn, we had to cut him out of it. 
Speaker AMY: He probably got a new one. Finish your breakfast. 
Speaker AMY: He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it.",False
"Speaker RAJ: You're all inside it, and we hurtle through the very fabric of time. 
Speaker RAJ: (electronic sound effects playing) And welcome to 20 years in the future. 
Speaker RAJ: Hey, you guys just time-traveled.
Stop looking so bored. 
Speaker PENNY: Well, my beer isn't flat and my rack's not saggy. So far, the future's great.",True
"Speaker ROSE: We brought dinner. 
Speaker SOPHIA: What you get? 
Speaker DOROTHY: A bucket of chicked. I hope you like it extra flat and crispy",True
"Speaker MONICA: So, um, will you bring the truck? 
Speaker PERSON: I'll even let you ring the bell. 
Speaker RACHEL: Oh, my god. 
Speaker PHOEBE: See, there you go, the cleansing works!",False
"Speaker RAJ: Three, sadly, are dead. 
Speaker SHELDON: Mom, you remember Rajesh? 
Speaker SHELDON: Rajesh, my mother. Of course. 
Speaker RAJ: Mrs. Cooper. So nice to see you again. 
Speaker PERSON: Well, it's so nice to see you, too. 
Speaker PERSON: I thought it was our Indians that had the occasional alcohol problem. 
Speaker LEONARD: We don't say that, either. I'll make you a list. Oh, that would be mighty white of you.",False
"Speaker CHANDLER: Hey, I need you to set me up for a joke. Later when Monica is around I need you to ask me about firetrucks 
Speaker JOEY: I don't know Chandler, I am not so good with remembering lines. 
Speaker CHANDLER: Well thank God your livelihood doesn't depend on it.",True
"Speaker MONICA: How was your date with Ginger. 
Speaker CHANDLER: Great. It was great. She is , uh, she is great, great looking, great personality, she is greatness 
Speaker MONICA: Sounds like she has got the whole package!",True
"Speaker RACHEL: Oh but look! That's gonna leave a stain! 
Speaker JOEY: Rach! Hey! It's fine! You're at Joey's! 
Speaker RACHEL: Really? 
Speaker JOEY: Yeah! Look!",False
"Speaker HOWARD: Say what? 
Speaker HOWARD: That's basically what I just said. 
Speaker LEONARD: You brought your husband to work. You know the rules. 
Speaker LEONARD: Mesa thinking yousa looking pretty sad now too, betcha, betcha. 
Speaker PERSON: Leonard, it's 1:00. Weren't you going to show me your laboratory at 1:00? 
Speaker LEONARD: There's no hurry. Tell them more about their secret love for each other.",False
"Speaker LEONARD: I never would have identified the fingerprints of string theory in the aftermath of the Big Bang. 
Speaker SHELDON: My apologies. What's your plan? 
Speaker SHELDON: It's just a privilege to watch your mind at work.",True
"Speaker JOEY: Just because he's got a bigger boat he thinks he can take up the whole river. Get out of the way jackass! Who names their boat Coast Guard anyway? 
Speaker RACHEL: That is the coast guard!",False
"Speaker JOEY: Uhh, well I've got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one? 
Speaker RACHEL: Yeah, sure. Umm .. here. 
Speaker JOEY: Great.  You got anything that's not 
Speaker RACHEL: Yeah, I don't think so Joe.",False
"Speaker ROSE: How would I know if they fog up? 
Speaker DOROTHY: The little man who lives in there, who turns the light on and off will tell you.",True
"Speaker RAJ: There are many things seriously wrong with me. 
Speaker RAJ: And not quirks, either.
Like... diagnosable psychological problems. 
Speaker RAJ: Maybe brain damage. 
Speaker PERSON: Well, how do I know you're not just saying that? 
Speaker RAJ: Go out with me on one date, and I promise you, you'll see.",False
"Speaker CHANDLER: Hold on, there is something different. 
Speaker ROSS: I went to their tanning place your wife suggested. 
Speaker CHANDLER: Was that place the sun?",True
"Speaker HOWARD: Roger is Raj. 
Speaker RAJ: I always thought, if I had a white name, it would be Gavin. 
Speaker HOWARD: Keep reading. What does it say? 
Speaker RAJ: No, no, I don't know if I should. 
If she wanted me to know about her blog, she would've told me. 
Speaker RAJ: It's almost like I'm reading her diary. 
Speaker HOWARD: That's exactly what it's like. Keep reading. 
Speaker RAJ: No, this is creepy. 
Speaker HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.",False
"Speaker LEONARD: Okay, why? 
Speaker SHELDON: I'm listening to you snore. I'm wondering how I'll ever sleep without it.",True
"Speaker PERSON: Glad you guys could make it. 
Speaker LEONARD: Of course. 
Speaker PENNY: Wow, it looks really pretty in here. 
Speaker PERSON: Yeah, turns out half a dozen menorahs really sets a mood.",True
"Speaker MONICA: You are dead meat 
Speaker CHANDLER: I didn't know it was a big secret. 
Speaker MONICA: No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",True
"Speaker JOEY: Yeah! And also, a little like a French guy. I never noticed that before. 
Speaker MONICA: What are you up too?",False
"Speaker MONICA: Let's try a look .. of far off .. wonderment. Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come. Chandler! 
Speaker MONICA: What is the matter with your face?!",False
"Speaker SHELDON: Great Caesar's ghost, look at this place. 
Speaker LEONARD: So Penny's a little messy. 
Speaker SHELDON: A little messy? 
Speaker SHELDON: The Mandelbrot set of complex numbers is a little messy. This is chaos. 
Speaker SHELDON: Excuse me. 
Speaker SHELDON: Explain to me an organizational system where a tray of flatware on a couch is valid. 
Speaker SHELDON: I'm just inferring this is a couch because the evidence suggests the coffee table is having a tiny garage sale.",True
"Speaker DOROTHY: We clinked at the glasses, Stan gave me a toy smile and I winked at him 
Speaker DOROTHY: And then I gulped down the champaigne in one go 
Speaker DOROTHY: And it didn't go sdown smoothly 
Speaker DOROTHY: Later Stan told me that he put my engagement ring in the bottom of the glass 
Speaker DOROTHY: It turned up three days later. 
Speaker ROSE: Where did it turn up Dorothy? 
Speaker DOROTHY: On the home shopping network",True
"Speaker CHANDLER: Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered. 
Speaker CHANDLER: You sure he is going to be able to crack that code?",True
"Speaker RAJ: Your movies and your TV shows promised streets paved with beautiful blonde women with big bazongas. 
Speaker HOWARD: Eat another pie, you'll have your own bazongas. 
Speaker RAJ: That's cruel. 
Speaker RAJ: You know it goes straight to my hips. 
Speaker SHELDON: Gentlemen, please focus. 
Speaker SHELDON: You're facing a fire-breathing dragon. 
Speaker RAJ: I don't know if I want to play anymore. 
Speaker SHELDON: Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble.",False
"Speaker BERNADETTE: Who could get <i>all</i> the giant missiles she wants. 
Speaker AMY: Are we talking about women wanting penises? Because I'd like to weigh in. 
Speaker SHELDON: Dr. Koothrappali, would you care to join the conversation? 
Speaker RAJ: Certainly. I'd like to raise two points. Number one, I think they <i>are</i> talking about penises. And number two, these mimosas are kicking my little brown ass.",False
"Speaker MONICA: Hey guys, what should I wear to a Nick's game? 
Speaker CHANDLER: A tshirt that says - I don't belong here.",True
